,Ticker,Adj. Close,Year
1625425,DUK,33.55,2010
1625927,DUK,44.3,2012
1626179,DUK,50.06,2013
1626431,DUK,63.25,2014
1626683,DUK,56.45,2015
1627437,DUK,77.7,2018
1627689,DUK,85.68,2019
1628051,AMD,7.5,2007
1628304,AMD,2.16,2008
1628556,AMD,9.68,2009
1628808,AMD,8.18,2010
1629310,AMD,2.4,2012
1629562,AMD,3.87,2013
1629814,AMD,2.67,2014
1630066,AMD,2.87,2015
1630820,AMD,18.46,2018
1631072,AMD,45.86,2019
1631434,AE,18.81,2007
1631687,AE,12.86,2008
1631939,AE,17.07,2009
1632191,AE,19.26,2010
1632693,AE,28.93,2012
1632945,AE,57.13,2013
1633197,AE,42.29,2014
1633449,AE,33.12,2015
1634203,AE,35.68,2018
1634455,AE,36.09,2019
1634817,ACET_delis,6.36,2007
1635070,ACET_delis,8.2,2008
1635322,ACET_delis,4.37,2009
1635574,ACET_delis,7.84,2010
1636076,ACET_delis,9.23,2012
1636328,ACET_delis,23.33,2013
1636580,ACET_delis,20.49,2014
1636832,ACET_delis,25.73,2015
1637586,ACET_delis,0.84,2018
1638026,HWM,69.88,2007
1638279,HWM,22.18,2008
1638531,HWM,32.68,2009
1638783,HWM,31.5,2010
1639285,HWM,18.16,2012
1639537,HWM,22.54,2013
1639789,HWM,33.77,2014
1640041,HWM,21.33,2015
1640795,HWM,16.75,2018
1641047,HWM,30.75,2019
1641409,AKRX,7.34,2007
1641662,AKRX,2.3,2008
1641914,AKRX,1.79,2009
1642166,AKRX,6.07,2010
1642668,AKRX,13.36,2012
1642920,AKRX,24.62,2013
1643172,AKRX,36.2,2014
1643424,AKRX,37.31,2015
1644178,AKRX,3.39,2018
1644430,AKRX,1.5,2019
1644792,JW-A,32.6,2007
1645045,JW-A,27.43,2008
1645297,JW-A,32.8,2009
1645549,JW-A,35.96,2010
1646051,JW-A,32.09,2012
1646303,JW-A,46.52,2013
1646555,JW-A,50.89,2014
1646807,JW-A,39.57,2015
1647561,JW-A,43.71,2018
1647813,JW-A,46.51,2019
1648175,PDCO,25.23,2007
1648428,PDCO,13.94,2008
1648680,PDCO,20.79,2009
1648932,PDCO,23.0,2010
1649434,PDCO,26.62,2012
1649686,PDCO,32.44,2013
1649938,PDCO,38.57,2014
1650190,PDCO,36.91,2015
1650944,PDCO,17.49,2018
1651196,PDCO,19.19,2019
1651558,BKE,6.65,2007
1651811,BKE,7.62,2008
1652063,BKE,11.07,2009
1652315,BKE,15.66,2010
1652817,BKE,22.35,2012
1653069,BKE,26.63,2013
1653321,BKE,27.82,2014
1653573,BKE,17.56,2015
1654327,BKE,14.91,2018
1654579,BKE,23.19,2019
1654941,AMSWA,4.7,2007
1655194,AMSWA,2.76,2008
1655446,AMSWA,3.77,2009
1655698,AMSWA,4.58,2010
1656200,AMSWA,5.84,2012
1656452,AMSWA,7.51,2013
1656704,AMSWA,7.23,2014
1656956,AMSWA,8.43,2015
1657710,AMSWA,9.74,2018
1657962,AMSWA,14.33,2019
1658324,KSPN,76.88,2007
1658577,KSPN,20.55,2008
1658829,KSPN,23.69,2009
1659081,KSPN,26.83,2010
1659583,KSPN,61.86,2012
1659835,KSPN,78.58,2013
1660087,KSPN,65.8,2014
1660339,KSPN,71.6,2015
1661093,KSPN,12.6,2018
1661345,KSPN,2.01,2019
1661707,FCEL,1428.48,2007
1661960,FCEL,558.72,2008
1662212,FCEL,541.44,2009
1662464,FCEL,332.64,2010
1662966,FCEL,132.05,2012
1663218,FCEL,203.04,2013
1663470,FCEL,221.76,2014
1663722,FCEL,59.52,2015
1664476,FCEL,6.61,2018
1664728,FCEL,2.51,2019
1665090,MRVL,12.14,2007
1665343,MRVL,5.79,2008
1665595,MRVL,18.01,2009
1665847,MRVL,16.1,2010
1666349,MRVL,6.42,2012
1666601,MRVL,12.97,2013
1666853,MRVL,13.29,2014
1667105,MRVL,8.26,2015
1667859,MRVL,15.9,2018
1668111,MRVL,26.35,2019
1668430,GMAN,56.23,2019
1668792,MIND,20.56,2007
1669045,MIND,3.97,2008
1669297,MIND,7.37,2009
1669549,MIND,11.58,2010
1670051,MIND,13.63,2012
1670303,MIND,17.71,2013
1670555,MIND,5.93,2014
1670807,MIND,3.01,2015
1671561,MIND,2.56,2018
1671813,MIND,2.87,2019
1671950,VNCE,306.7,2013
1672202,VNCE,261.4,2014
1672454,VNCE,45.8,2015
1673208,VNCE,9.33,2018
1673460,VNCE,17.31,2019
1673822,WSM,18.41,2007
1674075,WSM,5.74,2008
1674327,WSM,15.78,2009
1674579,WSM,27.66,2010
1675081,WSM,35.34,2012
1675333,WSM,48.11,2013
1675585,WSM,63.79,2014
1675837,WSM,50.12,2015
1676591,WSM,47.29,2018
1676843,WSM,71.0,2019
1677205,NSSC,6.25,2007
1677458,NSSC,1.28,2008
1677710,NSSC,1.67,2009
1677962,NSSC,1.76,2010
1678464,NSSC,3.64,2012
1678716,NSSC,6.28,2013
1678968,NSSC,4.7,2014
1679220,NSSC,5.9,2015
1679974,NSSC,15.75,2018
1680226,NSSC,29.39,2019
1680588,FNSR,11.6,2007
1680841,FNSR,3.04,2008
1681093,FNSR,8.92,2009
1681345,FNSR,29.69,2010
1681847,FNSR,16.29,2012
1682099,FNSR,23.92,2013
1682351,FNSR,19.41,2014
1682603,FNSR,14.54,2015
1683357,FNSR,21.6,2018
1683792,FIZZ,2.3,2007
1684045,FIZZ,2.58,2008
1684297,FIZZ,3.97,2009
1684549,FIZZ,4.88,2010
1685051,FIZZ,6.34,2012
1685303,FIZZ,8.76,2013
1685555,FIZZ,9.83,2014
1685807,FIZZ,19.75,2015
1686561,FIZZ,33.73,2018
1686813,FIZZ,23.98,2019
1687036,PANW,53.52,2012
1687288,PANW,57.47,2013
1687540,PANW,122.57,2014
1687792,PANW,176.14,2015
1688546,PANW,188.35,2018
1688798,PANW,231.25,2019
1688962,VEEV,32.1,2013
1689214,VEEV,26.41,2014
1689466,VEEV,28.85,2015
1690220,VEEV,89.32,2018
1690472,VEEV,140.66,2019
1690834,ABM,14.97,2007
1691087,ABM,14.34,2008
1691339,ABM,16.0,2009
1691591,ABM,20.89,2010
1692093,ABM,16.81,2012
1692345,ABM,24.68,2013
1692597,ABM,25.3,2014
1692849,ABM,25.53,2015
1693603,ABM,30.49,2018
1693855,ABM,36.73,2019
1694217,ROST,5.36,2007
1694470,ROST,6.31,2008
1694722,ROST,9.17,2009
1694974,ROST,13.74,2010
1695476,ROST,23.96,2012
1695728,ROST,33.54,2013
1695980,ROST,42.63,2014
1696232,ROST,51.15,2015
1696986,ROST,81.45,2018
1697238,ROST,115.43,2019
1697600,EV,29.25,2007
1697853,EV,13.8,2008
1698105,EV,20.48,2009
1698357,EV,20.8,2010
1698859,EV,23.84,2012
1699111,EV,32.51,2013
1699363,EV,31.88,2014
1699615,EV,25.92,2015
1700369,EV,30.68,2018
1700621,EV,42.1,2019
1700983,BONT,7.84,2007
1701236,BONT,0.89,2008
1701488,BONT,8.69,2009
1701740,BONT,11.18,2010
1702242,BONT,11.36,2012
1702494,BONT,15.35,2013
1702746,BONT,7.14,2014
1702998,BONT,2.1,2015
1703776,TOL,19.14,2007
1704029,TOL,20.45,2008
1704281,TOL,17.95,2009
1704533,TOL,18.13,2010
1705035,TOL,30.85,2012
1705287,TOL,35.3,2013
1705539,TOL,32.7,2014
1705791,TOL,31.77,2015
1706545,TOL,31.95,2018
1706797,TOL,38.79,2019
1707159,VAL,18.92,2007
1707412,VAL,15.65,2008
1707664,VAL,24.07,2009
1707916,VAL,31.23,2010
1708418,VAL,58.57,2012
1708670,VAL,67.87,2013
1708922,VAL,83.47,2014
1709174,VAL,81.27,2015
1710236,SCWX,16.89,2018
1710488,SCWX,16.66,2019
1710850,PSTI,35.5,2007
1711103,PSTI,4.1,2008
1711355,PSTI,11.6,2009
1711607,PSTI,14.3,2010
1712109,PSTI,31.9,2012
1712361,PSTI,35.2,2013
1712613,PSTI,25.0,2014
1712865,PSTI,11.3,2015
1713619,PSTI,7.88,2018
1713871,PSTI,3.94,2019
1714593,TCMD,45.55,2018
1714845,TCMD,67.51,2019
1715207,SCVL,8.11,2007
1715460,SCVL,5.49,2008
1715712,SCVL,11.76,2009
1715964,SCVL,15.51,2010
1716466,SCVL,18.72,2012
1716718,SCVL,26.71,2013
1716970,SCVL,23.91,2014
1717222,SCVL,21.8,2015
1717976,SCVL,32.57,2018
1718228,SCVL,36.61,2019
1718590,SIGM,1.01,2007
1718843,SIGM,0.17,2008
1719095,SIGM,0.2,2009
1719347,SIGM,0.26,2010
1719849,SIGM,0.09,2012
1720101,SIGM,0.09,2013
1720353,SIGM,0.14,2014
1720605,SIGM,0.12,2015
1721359,SIGM,0.07,2018
1721611,SIGM,0.11,2019
1721973,STRT,34.19,2007
1722226,STRT,13.89,2008
1722478,STRT,15.63,2009
1722730,STRT,29.28,2010
1723232,STRT,23.46,2012
1723484,STRT,40.82,2013
1723736,STRT,75.9,2014
1723988,STRT,52.31,2015
1724742,STRT,27.9,2018
1724994,STRT,22.02,2019
1725356,SHLO,8.21,2007
1725609,SHLO,2.77,2008
1725861,SHLO,4.89,2009
1726113,SHLO,11.13,2010
1726615,SHLO,10.3,2012
1726867,SHLO,19.5,2013
1727119,SHLO,15.73,2014
1727371,SHLO,5.24,2015
1728125,SHLO,5.83,2018
1728377,SHLO,3.56,2019
1728851,FRAN,311.16,2012
1729103,FRAN,220.8,2013
1729355,FRAN,200.4,2014
1729607,FRAN,208.92,2015
1730361,FRAN,11.65,2018
1730613,FRAN,10.38,2019
1730975,DZSI,29.25,2007
1731228,DZSI,2.08,2008
1731480,DZSI,10.24,2009
1731732,DZSI,13.35,2010
1732234,DZSI,2.37,2012
1732486,DZSI,26.7,2013
1732738,DZSI,8.85,2014
1732990,DZSI,5.0,2015
1733744,DZSI,13.91,2018
1733996,DZSI,8.86,2019
1734358,NAV,54.2,2007
1734611,NAV,21.38,2008
1734863,NAV,38.65,2009
1735115,NAV,57.91,2010
1735617,NAV,21.77,2012
1735869,NAV,38.19,2013
1736121,NAV,33.48,2014
1736373,NAV,8.84,2015
1737127,NAV,25.95,2018
1737379,NAV,28.94,2019
1737741,MKL,491.1,2007
1737994,MKL,299.0,2008
1738246,MKL,340.0,2009
1738498,MKL,378.13,2010
1739000,MKL,433.42,2012
1739252,MKL,580.35,2013
1739504,MKL,682.84,2014
1739756,MKL,883.35,2015
1740510,MKL,1038.05,2018
1740762,MKL,1143.17,2019
1741124,LUV,11.27,2007
1741377,LUV,7.97,2008
1741629,LUV,10.6,2009
1741881,LUV,12.05,2010
1742383,LUV,9.56,2012
1742635,LUV,17.74,2013
1742887,LUV,40.16,2014
1743139,LUV,41.14,2015
1743893,LUV,45.67,2018
1744145,LUV,53.77,2019
1744507,VISI,18.26,2007
1744760,VISI,7.23,2008
1745012,VISI,10.0,2009
1745264,VISI,8.65,2010
1745766,VISI,6.25,2012
1746018,VISI,10.0,2013
1746270,VISI,10.73,2014
1746522,VISI,8.14,2015
1747276,VISI,2.15,2018
1747528,VISI,2.48,2019
1747756,OOMA,6.35,2015
1748510,OOMA,13.88,2018
1748762,OOMA,13.23,2019
1748990,MCFT,9.89,2015
1749744,MCFT,18.7,2018
1749996,MCFT,15.75,2019
1750358,AVNW,100.2,2007
1750611,AVNW,30.96,2008
1750863,AVNW,41.46,2009
1751115,AVNW,30.42,2010
1751617,AVNW,19.74,2012
1751869,AVNW,13.56,2013
1752121,AVNW,9.0,2014
1752373,AVNW,4.61,2015
1753127,AVNW,6.63,2018
1753379,AVNW,7.03,2019
1753558,CNNX,20.17,2014
1753810,CNNX,8.68,2015
1754566,VALU,18.59,2007
1754819,VALU,16.36,2008
1755071,VALU,12.32,2009
1755323,VALU,9.17,2010
1755825,VALU,6.36,2012
1756077,VALU,8.78,2013
1756329,VALU,12.81,2014
1756581,VALU,11.63,2015
1757335,VALU,24.11,2018
1757587,VALU,27.7,2019
1758412,PPIH,8.75,2018
1758664,PPIH,9.38,2019
1759026,PERF,24.92,2007
1759279,PERF,5.4,2008
1759531,PERF,7.2,2009
1759783,PERF,9.0,2010
1760285,PERF,4.92,2012
1760537,PERF,6.35,2013
1760789,PERF,6.0,2014
1761041,PERF,2.44,2015
1761730,CULP,5.42,2007
1761983,CULP,1.54,2008
1762235,CULP,7.77,2009
1762487,CULP,8.07,2010
1762989,CULP,12.2,2012
1763241,CULP,16.72,2013
1763493,CULP,18.78,2014
1763745,CULP,22.55,2015
1764499,CULP,17.58,2018
1764751,CULP,12.88,2019
1765112,AEPI,31.62,2007
1765363,AEPI,17.36,2008
1765615,AEPI,37.81,2009
1765867,AEPI,25.63,2010
1766369,AEPI,58.5,2012
1766621,AEPI,52.18,2013
1766873,AEPI,57.44,2014
1767125,AEPI,76.2,2015
1767647,PSSR,3.99,2007
1767900,PSSR,4.0,2008
1768152,PSSR,1.99,2009
1768404,PSSR,2.9,2010
1768906,PSSR,3.8,2012
1769158,PSSR,2.9,2013
1769410,PSSR,3.9,2014
1769662,PSSR,2.7,2015
1770409,PSSR,1.16,2018
1770654,PSSR,1.14,2019
1771015,PRXL,24.15,2007
1771268,PRXL,9.71,2008
1771520,PRXL,14.1,2009
1771772,PRXL,21.23,2010
1772274,PRXL,29.59,2012
1772526,PRXL,45.18,2013
1772778,PRXL,55.56,2014
1773030,PRXL,68.12,2015
1773727,PRCP,9.86,2007
1773980,PRCP,3.16,2008
1774232,PRCP,3.06,2009
1774484,PRCP,4.58,2010
1774986,PRCP,5.7,2012
1775238,PRCP,13.68,2013
1775490,PRCP,9.95,2014
1775742,PRCP,7.79,2015
1776496,PRCP,8.15,2018
1776748,PRCP,5.5,2019
1777465,FHB,20.15,2018
1777717,FHB,26.85,2019
1778079,KFY,17.52,2007
1778332,KFY,10.63,2008
1778584,KFY,15.36,2009
1778836,KFY,21.51,2010
1779338,KFY,14.76,2012
1779590,KFY,24.31,2013
1779842,KFY,26.77,2014
1780094,KFY,31.25,2015
1780848,KFY,38.57,2018
1781100,KFY,41.77,2019
1781462,WEN,6.11,2007
1781715,WEN,3.88,2008
1781967,WEN,3.73,2009
1782219,WEN,3.72,2010
1782721,WEN,3.94,2012
1782973,WEN,7.49,2013
1783225,WEN,7.95,2014
1783477,WEN,9.68,2015
1784231,WEN,14.93,2018
1784483,WEN,21.7,2019
1784845,COST,50.85,2007
1785098,COST,38.66,2008
1785350,COST,44.2,2009
1785602,COST,54.66,2010
1786104,COST,81.95,2012
1786356,COST,99.84,2013
1786608,COST,120.27,2014
1786860,COST,143.1,2015
1787614,COST,194.2,2018
1787866,COST,282.95,2019
1788107,HDS,24.01,2013
1788359,HDS,29.49,2014
1788611,HDS,30.03,2015
1789365,HDS,37.52,2018
1789617,HDS,40.22,2019
1789979,PEP,51.06,2007
1790232,PEP,37.8,2008
1790484,PEP,43.33,2009
1790736,PEP,47.94,2010
1791238,PEP,53.43,2012
1791490,PEP,66.6,2013
1791742,PEP,78.09,2014
1791994,PEP,84.92,2015
1792748,PEP,102.66,2018
1793000,PEP,130.76,2019
1793362,CSC,32.85,2007
1793614,CSC,23.34,2008
1793866,CSC,38.21,2009
1794118,CSC,33.3,2010
1794620,CSC,28.26,2012
1794872,CSC,40.08,2013
1795124,CSC,45.87,2014
1795376,CSC,32.22,2015
1795947,CLX,43.98,2007
1796200,CLX,38.66,2008
1796452,CLX,43.94,2009
1796704,CLX,47.09,2010
1797206,CLX,58.35,2012
1797458,CLX,76.29,2013
1797710,CLX,88.45,2014
1797962,CLX,110.58,2015
1798716,CLX,145.27,2018
1798968,CLX,148.52,2019
1799330,SCX,12.03,2007
1799583,SCX,11.73,2008
1799835,SCX,6.77,2009
1800087,SCX,9.2,2010
1800589,SCX,8.16,2012
1800841,SCX,12.7,2013
1801093,SCX,17.82,2014
1801345,SCX,8.96,2015
1802099,SCX,5.23,2018
1802351,SCX,5.72,2019
1802713,UAL,33.21,2007
1802966,UAL,11.02,2008
1803218,UAL,12.91,2009
1803470,UAL,23.82,2010
1803972,UAL,23.38,2012
1804224,UAL,37.83,2013
1804476,UAL,66.89,2014
1804728,UAL,57.3,2015
1805482,UAL,83.73,2018
1805734,UAL,88.09,2019
1806096,ESP,7.54,2007
1806349,ESP,9.01,2008
1806601,ESP,10.22,2009
1806853,ESP,13.82,2010
1807355,ESP,17.07,2012
1807607,ESP,23.61,2013
1807859,ESP,17.92,2014
1808111,ESP,20.14,2015
1808865,ESP,22.66,2018
1809117,ESP,20.49,2019
1809479,CONN,17.11,2007
1809732,CONN,8.48,2008
1809984,CONN,5.84,2009
1810236,CONN,4.68,2010
1810738,CONN,30.66,2012
1810990,CONN,78.69,2013
1811242,CONN,18.69,2014
1811494,CONN,23.47,2015
1812248,CONN,18.86,2018
1812500,CONN,12.39,2019
1812737,SHOR,13.97,2007
1812990,SHOR,4.49,2008
1813242,SHOR,5.78,2009
1813494,SHOR,7.81,2010
1813996,SHOR,4.24,2012
1814248,SHOR,9.28,2013
1814500,SHOR,7.35,2014
1814752,SHOR,8.85,2015
1815439,TWIN,30.25,2007
1815692,TWIN,6.03,2008
1815944,TWIN,9.44,2009
1816196,TWIN,27.58,2010
1816698,TWIN,16.54,2012
1816950,TWIN,24.94,2013
1817202,TWIN,19.39,2014
1817454,TWIN,10.52,2015
1818208,TWIN,14.75,2018
1818460,TWIN,11.02,2019
1818739,DAL,13.23,2007
1818992,DAL,10.18,2008
1819244,DAL,10.11,2009
1819496,DAL,11.19,2010
1819998,DAL,10.55,2012
1820250,DAL,24.53,2013
1820502,DAL,44.29,2014
1820754,DAL,46.08,2015
1821508,DAL,48.24,2018
1821760,DAL,58.08,2019
1822122,SGMA,7.5,2007
1822375,SGMA,2.39,2008
1822627,SGMA,5.06,2009
1822879,SGMA,6.4,2010
1823381,SGMA,4.12,2012
1823633,SGMA,8.88,2013
1823885,SGMA,6.68,2014
1824137,SGMA,7.53,2015
1824891,SGMA,2.35,2018
1825143,SGMA,4.03,2019
1825505,OCC,3.65,2007
1825758,OCC,2.48,2008
1826010,OCC,3.02,2009
1826262,OCC,2.87,2010
1826764,OCC,3.53,2012
1827016,OCC,3.53,2013
1827268,OCC,4.44,2014
1827520,OCC,2.83,2015
1828274,OCC,3.81,2018
1828526,OCC,3.25,2019
1828888,EYPT,7.9,2007
1829140,EYPT,9.4,2008
1829392,EYPT,35.9,2009
1829644,EYPT,51.1,2010
1830146,EYPT,12.1,2012
1830398,EYPT,39.7,2013
1830650,EYPT,41.1,2014
1830902,EYPT,48.2,2015
1831656,EYPT,18.9,2018
1831908,EYPT,15.5,2019
1832746,PTI,64.8,2018
1832998,PTI,45.6,2019
1833360,EGAN,0.45,2007
1833613,EGAN,0.25,2008
1833865,EGAN,1.04,2009
1834117,EGAN,1.35,2010
1834619,EGAN,4.5,2012
1834871,EGAN,10.24,2013
1835123,EGAN,5.18,2014
1835375,EGAN,4.26,2015
1836129,EGAN,6.57,2018
1836381,EGAN,7.92,2019
1837098,HOME,18.66,2018
1837350,HOME,5.5,2019
1837616,MMMB,2.5,2013
1837868,MMMB,1.9,2014
1838120,MMMB,0.31,2015
1838874,MMMB,0.69,2018
1839126,MMMB,1.21,2019
1839488,USAT,4.95,2007
1839741,USAT,2.11,2008
1839993,USAT,1.62,2009
1840245,USAT,1.03,2010
1840747,USAT,1.74,2012
1840999,USAT,1.81,2013
1841251,USAT,1.61,2014
1841503,USAT,3.08,2015
1842257,USAT,3.89,2018
1842509,USAT,7.4,2019
1842871,GD,64.82,2007
1843124,GD,42.67,2008
1843376,GD,51.93,2009
1843628,GD,55.4,2010
1844130,GD,57.61,2012
1844382,GD,81.22,2013
1844634,GD,119.57,2014
1844886,GD,121.68,2015
1845640,GD,147.32,2018
1845892,GD,169.08,2019
1846254,HUM,69.07,2007
1846507,HUM,34.19,2008
1846759,HUM,40.26,2009
1847011,HUM,50.21,2010
1847513,HUM,64.4,2012
1847765,HUM,98.08,2013
1848017,HUM,137.66,2014
1848269,HUM,172.19,2015
1849023,HUM,281.88,2018
1849275,HUM,363.46,2019
1849637,GILD,19.13,2007
1849890,GILD,21.26,2008
1850142,GILD,17.99,2009
1850394,GILD,15.07,2010
1850896,GILD,30.54,2012
1851148,GILD,62.45,2013
1851400,GILD,78.38,2014
1851652,GILD,85.15,2015
1852406,GILD,57.17,2018
1852658,GILD,61.68,2019
1853020,BSX,11.63,2007
1853273,BSX,7.74,2008
1853525,BSX,9.0,2009
1853777,BSX,7.57,2010
1854279,BSX,5.73,2012
1854531,BSX,12.02,2013
1854783,BSX,13.25,2014
1855035,BSX,18.44,2015
1855789,BSX,35.34,2018
1856041,BSX,45.22,2019
1856403,CENT,5.76,2007
1856656,CENT,5.86,2008
1856908,CENT,10.7,2009
1857160,CENT,9.84,2010
1857662,CENT,10.02,2012
1857914,CENT,6.87,2013
1858166,CENT,8.78,2014
1858418,CENT,13.52,2015
1859172,CENT,34.45,2018
1859424,CENT,31.07,2019
1859786,WMT,34.8,2007
1860039,WMT,41.76,2008
1860291,WMT,40.68,2009
1860543,WMT,42.0,2010
1861045,WMT,55.94,2012
1861297,WMT,66.1,2013
1861549,WMT,73.94,2014
1861801,WMT,54.24,2015
1862555,WMT,89.07,2018
1862807,WMT,115.93,2019
1863169,CHKE,627.59,2007
1863422,CHKE,372.96,2008
1863674,CHKE,426.65,2009
1863926,CHKE,488.13,2010
1864428,CHKE,396.62,2012
1864680,CHKE,411.29,2013
1864932,CHKE,580.8,2014
1865184,CHKE,517.5,2015
1865938,CHKE,15.15,2018
1866190,CHKE,7.8,2019
1866552,RFIL,2.12,2007
1866805,RFIL,1.57,2008
1867057,RFIL,1.46,2009
1867309,RFIL,2.24,2010
1867811,RFIL,3.23,2012
1868063,RFIL,7.33,2013
1868315,RFIL,3.42,2014
1868567,RFIL,3.95,2015
1869321,RFIL,7.14,2018
1869573,RFIL,6.73,2019
1869914,CSBR,16.8,2007
1870167,CSBR,12.96,2008
1870419,CSBR,9.6,2009
1870671,CSBR,10.8,2010
1871173,CSBR,3.6,2012
1871425,CSBR,14.4,2013
1871677,CSBR,6.0,2014
1871929,CSBR,3.57,2015
1872683,CSBR,7.81,2018
1872935,CSBR,8.33,2019
1873297,PBSV,0.53,2007
1873550,PBSV,0.41,2008
1873802,PBSV,0.27,2009
1874054,PBSV,0.21,2010
1874556,PBSV,0.61,2012
1874808,PBSV,1.69,2013
1875060,PBSV,1.06,2014
1875312,PBSV,0.81,2015
1876062,PBSV,0.87,2018
1876308,PBSV,0.83,2019
1876669,LAKE,11.47,2007
1876922,LAKE,8.42,2008
1877174,LAKE,8.17,2009
1877426,LAKE,8.79,2010
1877928,LAKE,4.96,2012
1878180,LAKE,5.26,2013
1878432,LAKE,9.37,2014
1878684,LAKE,11.94,2015
1879438,LAKE,10.44,2018
1879690,LAKE,10.8,2019
1880052,JPM,31.01,2007
1880305,JPM,23.22,2008
1880557,JPM,31.16,2009
1880809,JPM,31.92,2010
1881311,JPM,34.78,2012
1881563,JPM,47.55,2013
1881815,JPM,52.25,2014
1882067,JPM,56.62,2015
1882821,JPM,90.15,2018
1883073,JPM,132.76,2019
1883435,MCD,39.59,2007
1883688,MCD,42.98,2008
1883940,MCD,44.7,2009
1884192,MCD,56.73,2010
1884694,MCD,69.32,2012
1884946,MCD,78.75,2013
1885198,MCD,78.66,2014
1885450,MCD,102.6,2015
1886204,MCD,167.16,2018
1886456,MCD,190.51,2019
1886666,RP,30.93,2010
1887168,RP,21.57,2012
1887420,RP,23.38,2013
1887672,RP,21.96,2014
1887924,RP,22.45,2015
1888678,RP,48.19,2018
1888930,RP,53.75,2019
1889292,LNC,45.01,2007
1889545,LNC,15.14,2008
1889797,LNC,20.24,2009
1890049,LNC,22.66,2010
1890551,LNC,21.58,2012
1890803,LNC,43.64,2013
1891055,LNC,49.37,2014
1891307,LNC,43.66,2015
1892061,LNC,47.29,2018
1892313,LNC,55.77,2019
1892675,PIR,87.48,2007
1892928,PIR,6.19,2008
1893180,PIR,85.14,2009
1893432,PIR,175.63,2010
1893934,PIR,336.84,2012
1894186,PIR,392.29,2013
1894438,PIR,265.73,2014
1894690,PIR,89.95,2015
1895444,PIR,6.12,2018
1895696,PIR,6.4,2019
1896014,GE,23.91,2007
1896267,GE,11.0,2008
1896519,GE,10.82,2009
1896771,GE,13.44,2010
1897273,GE,16.5,2012
1897525,GE,22.76,2013
1897777,GE,21.23,2014
1898029,GE,27.08,2015
1898783,GE,7.21,2018
1899035,GE,11.09,2019
1899397,SWK,35.43,2007
1899650,SWK,25.67,2008
1899902,SWK,40.21,2009
1900154,SWK,53.73,2010
1900656,SWK,62.48,2012
1900908,SWK,69.85,2013
1901160,SWK,85.1,2014
1901412,SWK,96.52,2015
1902166,SWK,114.46,2018
1902418,SWK,161.56,2019
1902780,IHT,1.21,2007
1903033,IHT,0.58,2008
1903285,IHT,0.98,2009
1903537,IHT,1.4,2010
1904039,IHT,1.85,2012
1904291,IHT,1.54,2013
1904543,IHT,2.33,2014
1904795,IHT,1.94,2015
1905549,IHT,1.52,2018
1905801,IHT,1.5,2019
1906163,BMRA,1.55,2007
1906416,BMRA,0.52,2008
1906668,BMRA,0.41,2009
1906920,BMRA,0.42,2010
1907422,BMRA,0.84,2012
1907674,BMRA,0.78,2013
1907926,BMRA,0.89,2014
1908178,BMRA,1.29,2015
1908932,BMRA,1.7,2018
1909184,BMRA,3.02,2019
1909546,BBT,19.2,2007
1909799,BBT,18.37,2008
1910051,BBT,18.02,2009
1910303,BBT,19.09,2010
1910805,BBT,22.21,2012
1911057,BBT,29.48,2013
1911309,BBT,31.51,2014
1911561,BBT,31.48,2015
1912315,BBT,39.46,2018
1912567,BBT,53.08,2019
1912929,BRO,9.89,2007
1913182,BRO,8.92,2008
1913434,BRO,7.79,2009
1913686,BRO,10.54,2010
1914188,BRO,11.53,2012
1914440,BRO,14.39,2013
1914692,BRO,15.29,2014
1914944,BRO,15.12,2015
1915698,BRO,26.97,2018
1915950,BRO,39.01,2019
1916312,PDEX,4.35,2007
1916565,PDEX,1.29,2008
1916817,PDEX,1.52,2009
1917069,PDEX,2.01,2010
1917571,PDEX,2.05,2012
1917823,PDEX,2.43,2013
1918075,PDEX,2.47,2014
1918327,PDEX,2.42,2015
1919081,PDEX,12.08,2018
1919333,PDEX,17.55,2019
1919585,SANW,3.3,2010
1920087,SANW,7.72,2012
1920339,SANW,6.95,2013
1920591,SANW,4.0,2014
1920843,SANW,4.22,2015
1921597,SANW,1.81,2018
1921849,SANW,2.1,2019
1922211,BRC,25.38,2007
1922464,BRC,17.66,2008
1922716,BRC,22.79,2009
1922968,BRC,25.37,2010
1923470,BRC,27.25,2012
1923722,BRC,25.85,2013
1923974,BRC,23.52,2014
1924226,BRC,20.43,2015
1924980,BRC,41.57,2018
1925232,BRC,55.74,2019
1925594,LPTH,1.96,2007
1925847,LPTH,0.77,2008
1926099,LPTH,1.69,2009
1926351,LPTH,1.81,2010
1926853,LPTH,0.91,2012
1927105,LPTH,1.36,2013
1927357,LPTH,0.91,2014
1927609,LPTH,2.83,2015
1928363,LPTH,1.49,2018
1928615,LPTH,0.73,2019
1928977,FLWS,8.73,2007
1929230,FLWS,3.82,2008
1929482,FLWS,2.65,2009
1929734,FLWS,2.69,2010
1930236,FLWS,3.67,2012
1930488,FLWS,5.41,2013
1930740,FLWS,8.24,2014
1930992,FLWS,7.28,2015
1931746,FLWS,12.23,2018
1931998,FLWS,14.5,2019
1932360,XCRA,9.54,2007
1932613,XCRA,0.81,2008
1932865,XCRA,5.34,2009
1933117,XCRA,7.4,2010
1933619,XCRA,6.56,2012
1933871,XCRA,7.99,2013
1934123,XCRA,9.16,2014
1934375,XCRA,6.05,2015
1935318,BLL,10.02,2007
